ticker,date,signal,score,rsi,close,ret_5d,win_5d,ret_10d,win_10d,ret_20d,win_20d,ind_RSI,ind_MACD,ind_EMA_trend,ind_OBV,ind_RSI_div,ind_Bollinger,ind_Volume,ind_Candles,ind_Weekly
AFLT,2026-03-03,ЛОНГ,5,28.2,53.86,-3.499,False,-5.167,False,-10.986,False,1,0,0,0,0,1,0,0,0
AFLT,2026-03-04,ЛОНГ,5,23.2,52.85,-2.382,False,-3.881,False,-8.568,False,1,0,0,0,0,1,0,0,0
AFLT,2026-03-05,ЛОНГ,6,20.4,52.13,-2.137,False,-3.154,False,-7.183,False,1,0,0,0,0,1,0,0,0
AFLT,2026-03-06,ЛОНГ,5,19.3,51.8,0.152,False,-1.684,False,-6.489,False,1,0,0,0,0,1,0,0,0
AFLT,2026-03-09,ЛОНГ,5,29.2,52.57,-2.579,False,-4.672,False,-10.0,False,1,0,0,0,0,0,1,1,0
AFLT,2026-03-13,ЛОНГ,5,25.9,51.41,-2.03,False,-1.991,False,-7.674,False,1,0,0,0,0,0,0,0,0
AFLT,2026-03-18,ЛОНГ,5,21.5,50.44,-0.16,False,-5.077,False,-2.222,False,1,0,0,0,0,0,0,0,0
AFLT,2026-03-24,ЛОНГ,7,23.5,49.85,-2.928,False,-4.714,False,-3.811,False,1,0,0,0,1,0,0,0,0
AFLT,2026-03-25,ЛОНГ,8,30.9,50.35,-5.115,False,-5.987,False,-4.877,False,1,1,0,0,1,0,1,0,0
AFLT,2026-03-26,ЛОНГ,7,26.6,49.58,-4.481,False,-4.017,False,-0.341,False,1,1,0,0,1,0,0,-1,0
AFLT,2026-03-27,ЛОНГ,7,20.8,48.14,-0.075,False,-0.283,False,1.15,True,1,-1,0,0,1,1,0,0,0
AFLT,2026-03-28,ЛОНГ,8,21.1,48.16,-1.422,False,1.788,True,3.341,True,1,0,0,0,1,1,0,0,0
AFLT,2026-03-29,ЛОНГ,8,25.2,48.47,-2.035,False,2.832,True,2.213,True,1,0,0,0,1,0,0,0,0
AFLT,2026-03-30,ЛОНГ,6,23.1,47.98,-1.117,False,2.801,True,3.593,True,1,0,0,0,1,0,0,-1,0
